90	Denfeld DNA Robotics (4009)	2256.0399190683024	2.9519382304558306
91	Bearbotics (2439)	2253.0247099939565	3.2786659293558813
92	Chop Shop (166)	2252.379012784226	2.3671011848934542
93	B.O.B. (Built on Brains) (85)	2250.732438826623	2.3679748465266175
94	Peddie School Robotics (5895)	2248.7804307766914	2.235005394150625
95	Elm City Robo Squad (558)	2248.098568604262	2.295843610803652
96	Team R.O.B.O.T.I.C.S. (107)	2244.723732833193	2.449129881124688
97	SPARX (1126)	2240.071547472241	2.9708866858711986
98	Gaelhawks (230)	2238.391888956905	2.0224776088012217
99	Ice Cubed (1305)	2236.218501313291	2.562859578054559
100	Mechanical Mustangs (3314)	2232.309632642842	2.0212549775331703
101	TriSonics (4003)	2222.633172336563	2.2017508349461083
102	WiredCats (2415)	2222.276854935655	2.277986556272198
103	Super NURDs (3255)	2222.2760338402636	3.8081071650251355
104	Superior Robotics (3321)	2220.417801284684	5.042579244756677
105	Ignition (6086)	2211.482761988916	2.6202237961607793
106	RoboHawks (346)	2211.124178626691	2.3072789554296254
107	Fenix (4947)	2207.489780404641	4.730434972506333
108	Lightning Bots (5331)	2206.687775443465	5.0990395936001605
109	RoHawks (3419)	2206.450752042024	2.904458293952876
110	Average Joes (3620)	2206.1892162452586	2.292179007267252
111	TechHOUNDS (868)	2206.1740665394213	2.109864769171881
112	PVC Pirates (1058)	2203.4590640248052	2.1055597770624597
113	Bit Buckets (4183)	2202.9990335545576	2.9013240311052986
114	Shockwave (4488)	2202.4970509019786	2.435752170508752
115	Miracle Workerz (365)	2199.782794747364	2.2728843295480052
116	Goon Squad (3604)	2196.9367170572164	2.326603039944107
117	General Angels (2230)	2196.728743204255	5.276289548481277
118	Gael Force (126)	2193.552007918836	2.359280641594571
119	Roborioles (4103)	2192.8047478584313	2.379784061882836
120	Beachbotics (1876)	2189.8550958720525	3.9847714069946187
121	The Holy Cows (1538)	2186.6501296802403	2.719081276568324
122	The Beak Squad (4028)	2185.525827053591	2.655468017706679
123	Up-A-Creek Robotics (1619)	2181.766200154242	2.9996015517102643
124	UPS (Ultimate Protection Squad) (1675)	2180.69215598168	3.0726343673467547
125	Blue Cheese (1086)	2176.1898115756553	2.289088092269401
126	Frog Force (503)	2166.2128446179386	2.0248981429445427
127	Floyd (287)	2165.082621270605	2.8838679509926526
128	The MilkenKnights (1836)	2164.473511244441	3.210988663191984
129	RoboCats (379)	2163.8370447323514	2.49567603858761
130	MadTown Robotics (1323)	2163.2833456009607	2.8949785519654827
131	Thunder Robotics (876)	2157.3183270904938	2.8474564186674782
132	Falcon Robotics (842)	2156.4938100090762	2.9375587745853617
133	PrototypeX (3230)	2155.4301839398354	2.5963920239273612
134	RoboRavens2  (3548)	2152.8937911069675	2.875485040811355
135	MORT Beta (193)	2151.946215394218	2.165724697644775
136	Phantom Catz (2637)	2149.632156311581	3.1615584733427844
137	SciBorgs (4061)	2146.8022105828095	2.447671934440177
138	Channel Cats (1094)	2146.728452424394	3.7870043620298772
139	AIR STRIKE (78)	2145.883999414298	2.4340748011449134
140	Robot Casserole (1736)	2145.4172649447028	2.87172839916917
141	First Year Ravens (3166)	2144.992218254116	3.1940846986593434
142	A.R.T. (5546)	2143.4381438241257	2.4432674037720217
143	HVA RoHAWKtics (3824)	2143.308546112774	3.036996483353059
144	Celt-X (5406)	2140.361061120871	2.8277023707898685
145	Bronc Botz (3481)	2139.638787198675	2.7732388477712373
146	COMETS (3357)	2138.0458313096356	1.9669549381301552
147	Buzz Robotics (175)	2135.985511261141	2.3314819594936065
148	TorBots (1197)	2135.350144896442	2.6666956662766355
149	House of Ulladulla (6035)	2131.455156462057	3.3761804070818533
150	Andromeda One (4905)	2128.234920581513	2.5988557802500325
151	LamBot (3478)	2127.484995786337	2.834898652908929
152	East Grand Rapids Robotics (5980)	2127.2397400354266	2.3443162608333785
153	NASA Knights (122)	2125.708231952145	2.2900872548304485
154	The All Sparks (2848)	2125.3116566352805	3.136196518788506
155	R.U.R. (5996)	2123.9728966889247	3.6311027218644685
156	That ONE Team (4967)	2122.9737662326006	2.191062862692721
157	ROBOTZ Garage (4451)	2119.775216802071	3.2161003103709853
158	Fresta Valley Robotics Club (1731)	2119.4554472114346	2.3302050640362304
159	The Pink Team (233)	2117.098557611938	2.4482427937348685
160	The Moose (1065)	2115.530029419309	3.162643827995486
161	Project Bucephalus (5985)	2115.1316288076114	5.06932057321098
162	Wildbots (3329)	2112.848794161063	2.9215388763449694
163	Supertronix (5910)	2110.864510899969	3.569903745996557
164	Ranger Robotics (3015)	2109.9171206083743	2.7828757649713998
165	Issaquah Robotics Society (1318)	2108.9553061940655	2.1396611481290684
166	House of Cards (3534)	2108.7606554374643	2.2182445122136634
167	MEGIDDO LIONS (5038)	2108.434804120658	4.883276877736388
168	BotCats (3653)	2107.4792139167193	3.8045490826295127
169	Copperhead Robotics (401)	2104.5704498846544	2.2740719225179937
170	Landsharks (1157)	2102.325727339806	4.58360319685051
171	The Fighting Pi (1718)	2102.3236826507114	2.2398692265753177
172	Istech Robotic Society (5993)	2102.261691212355	6.110496343199489
173	Mystery Machine (6175)	2099.8308347117027	3.755812544587783
174	Runnymede Robotics (1310)	2099.5316381330413	3.025137864567845
175	NewRo Bots (5202)	2098.02786138877	4.728126356540669
176	BraveBots (4391)	2097.84165112853	2.4691151788429777
177	The Fighting Calculators (2175)	2096.123013173653	3.0382525178970243
178	Children of the Corn (167)	2095.0011644849033	4.069330933196591
179	More Martians (70)	2093.4984068568747	2.3082763881527026
180	Ubotics (3507)	2092.9591961582482	3.7645173003962284
181	Ground Control (5663)	2092.603875779009	3.515958635519674
182	StuyPulse (694)	2089.502738612921	2.7121393851432547
183	Cyberian Tigers (5099)	2088.4496068884787	4.538836945694721
184	Keybot-HGO (5716)	2087.7572421503182	4.812930095836174
185	Buc'n'Gears (3546)	2087.6217946285824	2.189905272479401
186	PLS (5618)	2087.579133909702	3.7579822320348826
187	Tigerbytes (1775)	2087.2545829109063	2.873959472441236
188	GRA Roarin' Robotics (6225)	2086.9369164353466	5.229033155954037
189	TECBOT (3158)	2086.3993037330147	3.1920749436119378
190	Demons (858)	2086.1140489407676	2.5278688947482078
191	High Voltage (369)	2083.8539214663188	5.343568711505592
192	M.A. Robotics (5951)	2082.8042742781968	4.917009790232573
193	Code Red Robotics (639)	2078.0726291770784	2.8101090492118446
194	CC Automationeers (5448)	2074.2047596575244	2.203927475472732
195	Team Krunch (79)	2072.0771462127514	3.742148875252936
196	TriKzR4Kidz (4063)	2071.3556511906245	2.6671182310636246
197	CyberKnights (4911)	2070.1503322506005	2.233887791262309
198	Electric Mayhem (4930)	2067.8686136407764	3.0406187211012212
199	The Flying Toasters (3641)	2063.690090735495	2.277071790370657
200	Fernbank LINKS (4468)	2062.1957572596816	2.514623137883265
201	Chicken Bot Pie (3082)	2061.7296179400983	5.495682973857297
202	SpartanDroids (5631)	2061.516822289057	4.913677755808455
203	CocoNuts (2486)	2058.1483812204915	2.6457192885100302
204	Thorobotics (6166)	2056.630158383445	4.141946292354675
205	Hot Rocks (1056)	2055.182199798037	5.149701120066076
206	Fondy Fire (2194)	2052.889243551673	2.7285859178752045
207	Apophis (5006)	2052.5832760237117	3.3060837415520465
208	Cruisin' Crusaders (238)	2051.5845679849112	2.1725029116849943
209	The Y Team (3211)	2051.2861911209966	2.982862306163868
210	Wildcat Robotics (3039)	2050.7768078207087	3.239368918950562
211	Lady Cans (2881)	2050.4394465400833	3.3118432370521496
212	Engineers of Tomorrow  (2783)	2050.3312925029895	3.2097730561693942
213	Rebels (2702)	2049.3006930154816	4.6930172013567155
214	Apex Robotics (5803)	2048.853329813398	2.0738812259258217
215	Big Bad Bob (319)	2045.816747265058	2.2867772079990596
216	Mecha Makos (5819)	2040.6919221969183	3.5550256335510646
217	Galaktech Invaders (3535)	2040.3850864329527	2.631581200876755
218	Simbotics (1114)	2037.0256701460585	2.839810630647009
219	Falcon Robotics (5434)	2035.1977183990039	5.046612152518632
220	Siege Robotics (456)	2034.927836989166	3.814264620826149
221	Gems (4362)	2034.796732005876	2.2818689758146684
222	Warrior Robotics (2503)	2032.2938728241961	5.492798140946942
223	Iron Kodiaks (5137)	2028.5687541300267	3.853273893833194
224	Titan Robotics (5431)	2025.4936769103326	2.8987068008361248
225	Petoskey Paladins (3618)	2025.08899611908	2.2246509859921684
226	Robo Sapiens (5699)	2021.6865936236557	5.052783477878053
227	RoboPOP (3802)	2020.3118944319328	3.7144767937467407
228	C.H.A.O.S. (131)	2018.7766082603682	3.604225412701081
229	TEXPLOSION (2789)	2018.4848096037163	5.80423448538873
230	Rolling Thunder (1511)	2017.2432903129052	3.116118926122132
231	Brute Force (2240)	2016.567395421164	4.511504729254206
232	MARS (2614)	2015.8118772882715	2.8020221151018223
233	YETI Robotics (3506)	2015.5990973544747	1.938611417041478
234	igKnightion (4021)	2014.313603645812	4.745472683628169
235	Delphi E.L.I.T.E. (48)	2013.3954353907338	2.680320125334859
236	Kentucky Wildbots (3844)	2013.0190099433785	4.707974366534656
237	ABTOMAT (3480)	2012.489405637149	4.798775604126277
238	Flagship (3140)	2011.2863279564172	4.310869429924156
239	CRUSH (1011)	2011.2653435931677	2.849959134152422
240	RoboJackets (3538)	2009.7496504630974	2.228673483163352
241	The Da Vinci Coders (5510)	2007.6611404318278	5.279221588811326
242	GreengineerZ (3452)	2006.4539222414069	2.3673304334923264
243	HIGH TEKERZ (3574)	2005.5345557661255	2.1300320767713123
244	Tiki Techs (3880)	2004.7928583167702	2.93308784519483
245	Mohawks (329)	2004.6358166757482	3.0254104253675127
246	JudgeMent Call (5933)	2003.4736152888283	3.4560049513617286
247	Team Chaos (1421)	2003.3467362749147	4.178725803652455
248	Apple Pi (2067)	2003.32165948927	2.26738496611107
249	Team Mean Machine (2471)	2001.7187554644556	2.4489704215216768
250	Bear Metal (2046)	1999.849174981913	2.0042279162835297
251	Cybergnomes (2013)	1999.5590233768517	2.682580205420977
252	Pan-Tech (3872)	1998.7144505592507	2.819503589367621
253	CRHS RoboCats (5775)	1997.4097995136808	4.629715103651846
254	RoboClovers (5132)	1997.1955917720861	2.6928574804055603
255	Spartiates (3544)	1996.2485690864928	4.710916849584724
256	Petchey Robotics Team  (5781)	1995.8779170084854	5.772862962257968
257	Harrison Boiler Robotics (1747)	1995.280702079899	2.027661838554689
258	Robo-Rams (256)	1995.0151497060128	6.000926510836879
259	Olympus Robotics (4982)	1994.3979702390882	2.7383823480807425
260	Stormbots (4778)	1993.6051945914696	5.704312482680241
261	ausTIN CANs (2158)	1993.5201280449269	3.192895493333445
262	Udder Chaos (5240)	1989.890795203456	3.6650779254920285
263	Bots of War (4290)	1989.6552460697014	2.3853564062502746
264	Team Resistance (86)	1988.147325937286	4.216894946372777
265	Gators (2144)	1985.5976506033846	3.4529528379931906
266	Control Freaks (5735)	1985.1652379959214	3.236117751193092
267	Duncan Dynamics (3970)	1984.9846011326847	2.9932969565631375
268	Rocky Balboabots (5437)	1984.08254196197	2.7962514696152327
269	Pitt Pirates (2642)	1983.3357045455286	2.270193895302407
270	Stellar Robotics (5413)	1982.9757481332038	3.485096879584933
271	DiscoBots (2587)	1981.9154842557195	3.7484489468204907
272	Thunder Down Under (3132)	1981.8659942863012	2.69348411636293
273	WildStang (111)	1979.466660031871	2.8420426648799992
274	RoboWarriors (41)	1979.3979015662635	2.2916182618547305
275	PowerCord (869)	1979.164685360459	2.085439831263155
276	Cadillac Connectors (5086)	1978.5451038759775	2.9866933159004985
277	Cobra Commanders (498)	1978.4488792894304	3.010169614422761
278	Finney Falcons (1405)	1978.2131682266668	2.8654490153516434
279	Team Fusion (364)	1977.3315443281363	2.802670484296978
280	Thunderbolts (2630)	1977.2395226429776	4.969086234962336
281	Bionic Bulldogs (60)	1975.955355216637	2.9926343312016144
282	Rocket Sauce (1137)	1974.9858559411673	2.3816986175921997
283	Duluth East Daredevils (2512)	1974.3838488623255	3.797261440810193
284	Chargers (5160)	1974.291405842656	2.1368954765399364
285	Surf City Vikings (4276)	1973.872134068177	3.2912675982925568
286	Triple Strange (1533)	1973.8439577970958	2.067088318157015
287	MMRambotics (2200)	1973.0445899675885	4.151203452114037
288	Manning Robotics (4627)	1972.4636887376616	3.9191225789836497
289	GET SMART (3556)	1971.5205731301014	3.5666332395502147
290	Friarbots (3309)	1970.5897794646605	2.5368981392004417
291	Olympia Robotics Federation (4450)	1970.5118764780193	2.4632065950330313
292	Robotichauns (2393)	1970.1522929626526	3.3957995212378282
293	Garrett Coalition (GaCo) (1629)	1969.8047475323904	2.2919406351991576
294	Tech-No-Tigers (3102)	1969.3329317434918	3.034779217709037
295	FireBears (2846)	1968.8166252485562	3.2648114695462347
296	Winnovation (1625)	1968.3562941220978	2.7922238041102196
297	CIA Robotics ONE (4356)	1968.231950413107	5.207017767756137
298	Los STEMateros (5802)	1967.0509168272752	3.463227553115657
299	The Foley Freeze (910)	1966.3934819670962	2.3412693876360953
300	Up Next (3528)	1964.6135241976153	4.113425499745606
301	Talon Robotics (2502)	1964.6111477546808	2.957385951594524
302	Adambots (245)	1964.2738426376382	2.5401805989082167
303	The Revolution (360)	1963.936047535336	2.408095590408657
304	Robotronix (3550)	1963.8445384754548	3.9277031090668593
305	Texas Torque (1477)	1961.5131106193696	2.856202816760941
306	iBots (2370)	1959.7384538849296	2.4137160046876405
307	Global Dynamics (4026)	1958.9860322042616	2.5291235660285425
308	Robo-Rebels (1153)	1958.744277204241	2.3041969042621933
309	Man O' War Robotics (5236)	1958.3192935236484	4.404138316458133
310	Bots of Prey (5931)	1958.0193491364605	4.027754644838074
311	Kingsmen (5736)	1957.5790233844255	4.993855583769338
312	Butler Bots (4664)	1957.434440195788	5.8456983269218705
313	Mech Warriors (573)	1956.8527128138214	2.503824422679368
314	Cougar Robotics (623)	1955.9550650151787	2.4257966661733046
315	Minerbotics (4827)	1955.7992501593444	3.4816240397317175
316	MORE Robotics (1714)	1954.1934061187924	4.227326435011292
317	HorsePOWER (3172)	1953.826924277224	4.940646190577653
318	Edwardsville Technologies (4931)	1953.6856219303788	3.478798620837753
319	My Favorite Team (3024)	1952.9779084027282	2.7066762399617015
320	Iron Patriots (4131)	1951.4502876922124	2.2630218181219464
321	Team ASAP  (4646)	1950.6987409189974	3.6336063905232705
322	Canine Crusaders (4980)	1950.2749979788948	2.762049956418403
323	Millennium Falcons (4959)	1948.995110563834	3.7122385096107693
324	System Meltdown (2357)	1948.821948232548	5.441924974562027
325	Chilean Heart (2576)	1947.7711400190778	5.9877773957897995
326	V2 Robotics (5505)	1947.6556708827509	2.0301147928403345
327	Triple Helix (2363)	1947.2387725353221	2.4186084859282997
328	MinuteBots (4536)	1947.0633430702903	3.2125664632186606
329	Titanium Tigers (5114)	1946.9139771740138	2.2232985098138016
330	Royal Robotics (2522)	1945.3120179492385	2.1503635256537397
331	R.U.S.T (2225)	1944.715291931997	4.689785286773632
332	Hyperion (3360)	1943.2427542104822	3.024353216202034
333	ALPHA DOGS (4946)	1941.4873988295462	3.7852188752973075
334	SubZero Robotics (5690)	1941.4578743062239	3.5376524143001666
335	Parallel Universe (1257)	1941.4401936917218	2.0679286956982383
336	TroBots (3668)	1940.9227356927513	2.7470801577336226
337	Team SCREAM (4522)	1939.8691739122391	3.047893823713708
338	Blue Springs Robocats (1785)	1939.388212847881	4.267846453535767
339	DiscoTechs (1099)	1938.8006922163881	2.421237998706554
340	Out of Orbit Robotics (2449)	1938.7497425045872	4.345244918005594
341	the STAGS (1262)	1938.7269506841228	2.331690962561562
342	The Herd (4818)	1938.108054597643	3.745477509553294
343	Robostangs (548)	1936.280352565666	2.3200024250297075
344	Sab-BOT-age (1640)	1934.8444331008563	2.0188145643385638
345	Gompei and the H.E.R.D. (190)	1932.287367883238	2.381113198880018
346	Wave Robotics (2826)	1932.2220998941511	3.287672922490083
347	Byting Bulldogs (3539)	1930.1366613517125	2.385321396691638
348	Chill Out (1778)	1930.0976422498384	2.6113866840028406
349	Argos (1756)	1930.0301952699992	2.82959913234995
350	Tech Fusion (279)	1929.845990216275	3.747148409912497
351	R.O.B.B.E. (56)	1929.3192782936123	2.511370913107469
352	Psi Factor (5548)	1929.1317912997179	5.289532737248232
353	TEAM  R. I. C. E.   (870)	1928.6089823891891	2.982612939044777
354	Spartronics (5048)	1925.0276323111023	2.3677993026630024
355	Huntington Robotics (5016)	1924.520403601508	3.2334980151821955
356	NRG4055 (4055)	1923.2983207050193	2.489836528078981
357	Rushing Peacock (5445)	1923.162109239102	6.084342224951893
358	Rectify (5209)	1922.3243282770654	5.351575509006082
359	Team Voltage (386)	1921.682321448871	3.761151273803332
360	Plowbots (3366)	1920.2884691037696	3.645893361191046
361	DOC BOTICS (6110)	1918.5390209397688	5.509534010086683
362	Techno Wolves (5518)	1918.2054047643037	2.232832584715763
363	Bovine Intervention (686)	1917.5701616116366	2.348714474201601
364	MacBotics (3457)	1917.1378583394223	5.587011342419655
365	West Torrance Robotics (5124)	1916.4017198376928	3.1463505491454264
366	Kilroy Robotics (339)	1916.2037216246547	2.367988756503178
367	Sequim Robotics Federation ''SRF''  (3826)	1913.4000931832854	2.805858208212956
368	4-H Electrotechs (3954)	1912.8347367684373	5.28956270372881
369	The  Agency (3021)	1912.5032032803947	2.9286602561152355
370	Broncobots (1987)	1912.3744472199423	3.085580688727718
371	ABSOLUTE (4308)	1912.056785575096	5.708898887784561
372	Robo Chiefs (1768)	1911.8567591415979	2.008888957034931
373	Underdogs (6067)	1910.2972013222548	3.413572995060828
374	The Second Mouse (5030)	1909.469499262387	3.3755489169122104
375	Blue Whales (5839)	1909.2486057037963	3.703252942839706
376	Full Metal Jackets (4462)	1908.7883275933673	4.89463262799649
377	Roarbotics (5482)	1907.513323360219	2.975642373009087
378	Skrappy's Zoo (1413)	1907.3783374267182	2.617860488405896
379	Lassiter Robotics (5608)	1905.0164022622155	2.8013520289870937
380	TOOLCATS (3276)	1904.7491055670835	5.355143994560667
381	CV Robotics (955)	1904.3746737180318	2.4713468490866823
382	R-cubed  - Red Raider Robotics (578)	1904.2021423287256	3.554278046640247
383	SHARP (3260)	1903.4480668895267	3.0343325273277877
384	BlitzCreek (3770)	1903.061711281564	2.392696143578947
385	The Red Hot Chili Bots (4453)	1902.0198409780592	3.5612700323431783
386	The Deceivers (4392)	1901.7357612627547	3.1367724041766913
387	Metal Mayhem (2352)	1901.311131805778	3.799153191718787
388	Full Metal Jackets (1296)	1898.793575091202	3.3010711350272075
389	Barker Redbacks (4613)	1897.936917074405	2.8403883265138345
390	Aces High (176)	1897.4528452899822	2.2088791703432116
391	Open Circuits (5271)	1896.5636883507373	5.706980979451978
392	Bluejacket Robotics (5464)	1896.2377668664972	6.190082203000056
393	Mech Tech Dragons  (422)	1896.1934300621551	2.0624612511997227
394	Team Driven (1730)	1895.2774562457648	3.0540962226796826
395	Neat Team (1943)	1894.4002859749812	5.448091878647118
396	Wee Waa (6050)	1893.8117597484097	5.247601397924005
397	ROULT (4403)	1893.1560486865467	3.1965384993503423
398	GUS Robotics (228)	1892.3990017229955	2.327622057002952
399	Leopards (57)	1892.2720482757825	3.421974078337214
400	Team STEAM (5119)	1891.7866405872799	5.435080247660287
401	METALCRAFTERS (207)	1891.7670377306415	2.882428677170413
402	UberBots (1124)	1891.225054589519	2.1448379145778738
403	Stag Robotics (1997)	1891.2124283398077	4.87895290493509
404	The Flying Platypi (2655)	1890.8018080435422	2.108749716835444
405	Metal-In-Motion (343)	1890.06350851177	3.5980279620373063
406	 Leones Francés  (4603)	1890.0426733493416	3.9710280414949586
407	SOTAbots  (2557)	1887.9642701345572	2.2680004817725217
408	ICE (3038)	1887.6061963201637	4.900807198724883
409	Westside Boiler Invasion (461)	1886.3583746317033	2.466866510485225
410	Optimus PRIN (5326)	1886.2453894879056	4.045648577838143
411	Cyber Blue (234)	1885.7047079414972	2.420730974135831
412	Cobalt Catalysts (3042)	1885.4552015581385	2.8612332810479195
413	The Juggernauts (1)	1885.3524711410969	3.8517061730364204
414	RAVEN Robotics (1288)	1884.8532978791159	4.994082290385171
415	Spartatroniks (3512)	1884.2703274529067	3.904449721445213
416	The Captains (3098)	1884.1556933122679	2.42352155529856
417	CSI Golden Eagle Robotics (5489)	1883.7516848826701	3.88626653304925
418	Purple Vipers (3355)	1882.4657663968696	5.322721160913866
419	Sonic Squirrels (2930)	1882.281278559114	2.782620842786219
420	Team 4814 WE FIRST Incubator (4814)	1881.9844293522262	4.39725110247509
421	BULLSEYE (4984)	1880.1212774817102	4.219803405446021
422	Plasma Robotics (2403)	1880.01827304504	2.9790437633695555
423	Granville Robo Aces (4283)	1880.0100700037253	5.975676985018457
424	TerrorBytes (4561)	1879.1834995766355	2.190665924912274
425	Hatters Robotics (708)	1878.7589450977375	2.0978252628307765
426	Panteras (2283)	1878.5907834599316	3.6143556914440245
427	Millerbots (2549)	1878.311691925865	6.101335603250895
428	Eagle Bots (3743)	1876.2567688068505	5.561427849552861
429	Sir Lancerbot (4917)	1875.4516071510966	2.973427806303038
430	St. Joseph Academy Flashes (5753)	1874.1862010455516	5.4459382020025835
431	Spectrum (3847)	1873.328231311818	2.964810029947371
432	Grizzly Robotics Team (295)	1872.9711372466888	3.112906615411509
433	Dreadbots (3656)	1871.9168237335177	2.6120300372816825
434	Direct Current (2095)	1871.5986516056028	3.861962858543624
435	bIrobot (6098)	1871.130021241468	2.4291783241498717
436	Steel Talons or Tompkins Robotics (5427)	1870.858496159934	5.583938221886462
437	Wolverines (5274)	1870.7478651314218	4.166356870723846
438	MORT (11)	1870.0183187143325	2.3650492088299297
439	The Mechanical Bulls (810)	1868.372739025592	4.093168252572772
440	Gobles Voltage (5194)	1868.0385149239514	3.513742980607423
441	Vikings (4121)	1867.0532207204951	3.601880636587067
442	Lakers (5053)	1866.8562697082768	2.1039062867690492
443	TigerTronics (2053)	1866.2650487809894	4.112266528122331
444	Tigerbots (2183)	1866.1928899946797	4.843187408102821
445	Nuts & Colts (4404)	1865.7053615272998	5.784353432742893
446	The Resistance (5230)	1865.626761092261	2.396287468198686
447	Metal Jackets (2068)	1865.1298505319705	2.7113222301318136
448	BP Robotics (6022)	1864.759687970834	6.050839927290618
